hard	B-DISTRIBUTION_DESCRIPTOR
substrata	I-DISTRIBUTION_DESCRIPTOR
(	O
Fauchald	O
,	O
1977	O
)	O
,	O
as	O
well	O
as	O
in	O
soft	B-DISTRIBUTION_DESCRIPTOR
sediments	I-DISTRIBUTION_DESCRIPTOR
and	O
deep	B-DISTRIBUTION_DESCRIPTOR
water	I-DISTRIBUTION_DESCRIPTOR
.	O
The	O
larger	O
hesionids	O
are	O
carnivorous	O
,	O
feeding	O
on	O
polychaetes	O
and	O
other	O
small	O
invertebrates	O
;	O
some	O
may	O
be	O
surface	O
deposit	O
-	O
feeders	O
,	O
ingesting	O
detritus	O
(	O
Day	O
,	O
1967	O
)	O
.	O
The	O
interstitial	O
species	O
feed	O
on	O
diatoms	O
,	O
bacteria	O
-	O
rich	O
detritus	O
,	O
copepods	O
and	O
foraminiferans	O
.	O

Saccocirrids	O
are	O
small	O
annelids	O
,	O
live	O
in	O
marine	B-DISTRIBUTION_DESCRIPTOR
sediments	I-DISTRIBUTION_DESCRIPTOR
at	O
the	O
bottom	B-DISTRIBUTION_DESCRIPTOR
of	I-DISTRIBUTION_DESCRIPTOR
the	I-DISTRIBUTION_DESCRIPTOR
intertidal	I-DISTRIBUTION_DESCRIPTOR
zone	I-DISTRIBUTION_DESCRIPTOR
(	O
Brown	O
,	O
1981	O
)	O
.	O
Feed	O
on	O
bacteria	O
,	O
diatoms	O
and	O
algae	O
from	O
shell	B-DISTRIBUTION_DESCRIPTOR
gravel	I-DISTRIBUTION_DESCRIPTOR
.	O

The	O
polychaete	O
fauna	B-DISTRIBUTION_DESCRIPTOR
of	O
Alexandria	O
especially	O
in	O
the	O
Eastern	B-DISTRIBUTION_DESCRIPTOR
Harbour	I-DISTRIBUTION_DESCRIPTOR
is	O
well	O
known	O
.	O
The	O
most	O
extensive	O
papers	O
were	O
by	O
Fauvel	O
(	O
1937	O
)	O
,	O
Selim	O
(	O
1978	O
and	O
1997	O
)	O
,	O
Selim	O

SOME	O
POLYCHAETE	O
SPECIES	O
FROM	O
THE	O
SOFT	B-DISTRIBUTION_DESCRIPTOR
BOTTOM	I-DISTRIBUTION_DESCRIPTOR
OF	O
THE	O
EASTERN	B-DISTRIBUTION_DESCRIPTOR
HARBOUR	I-DISTRIBUTION_DESCRIPTOR
OF	I-DISTRIBUTION_DESCRIPTOR
ALEXANDRIA	I-DISTRIBUTION_DESCRIPTOR
,	O

EGYPT	O
,	O
WITH	O
SPECIAL	O
REFERENCE	O
TO	O
ORBINIIDS	O
AND	O
PARAONIDS	O
HABITATS	B-DISTRIBUTION_DESCRIPTOR

et	O
aí	O
.	O
(	O
2006a	O
and	O
2006b	O
)	O
and	O
Abd	O
-	O
Elnaby	O
(	O
1999	O
and	O
2005	O
)	O
.	O

This	O
study	O
has	O
been	O
mainly	O
focused	O
on	O
the	O
description	O
of	O
new	O
recorded	O
polychaete	O
species	O
sampled	O
from	O
bottom	B-DISTRIBUTION_DESCRIPTOR
sediments	I-DISTRIBUTION_DESCRIPTOR
of	O
the	O
Eastern	B-DISTRIBUTION_DESCRIPTOR
Harbour	I-DISTRIBUTION_DESCRIPTOR
of	I-DISTRIBUTION_DESCRIPTOR
Alexandria	I-DISTRIBUTION_DESCRIPTOR
.	O
The	O
relation	O
between	O
the	O
surrounding	B-DISTRIBUTION_DESCRIPTOR
habitat	I-DISTRIBUTION_DESCRIPTOR
,	O
such	O
as	O
pointed	O
prostomum	O
and	O
,	O
sac	O
-	O
like	O
or	O
dentritic	O
branching	O
eversible	O
pharynx	O
and	O
burrowing	O
activity	O
of	O
the	O
recorded	O
Orbiniidae	O
and	O
Paraonidae	O
species	O
,	O
were	O
discussed	O
.	O
All	O
the	O
recorded	O
species	O
are	O
fully	O
described	O
and	O
illustrated	O
.	O
This	O
paper	O
may	O
be	O
considered	O
a	O
step	O
to	O
add	O
new	O
record	O
species	O
to	O
the	O
list	O
of	O
Egyptian	O
polychaetes	O
.	O

2	O
.	O
MATERIALS	O
AND	O
METHODS	O

Sampling	O
of	O
polychaete	O
fauna	O
from	O
bottom	B-DISTRIBUTION_DESCRIPTOR
sediments	I-DISTRIBUTION_DESCRIPTOR
were	O
carried	O
out	O
during	O
three	O
seasons	O
(	O
autumn	O
,	O
2006	O
to	O
spring	O
,	O
2007	O
)	O
at	O
low	B-DISTRIBUTION_DESCRIPTOR
tide	I-DISTRIBUTION_DESCRIPTOR
,	O
from	O
the	O
Eastern	B-DISTRIBUTION_DESCRIPTOR
Harbour	I-DISTRIBUTION_DESCRIPTOR
of	I-DISTRIBUTION_DESCRIPTOR
Alexandria	I-DISTRIBUTION_DESCRIPTOR
(	O
E.H.	O
)	O
.	O

Sediment	B-DISTRIBUTION_DESCRIPTOR
samples	O
were	O
collected	O
from	O
seven	O
stations	O
(	O
Fig	O
.	O
1	O
)	O
using	O
a	O
grab	B-SAMPLING_DEVICE
sampler	I-SAMPLING_DEVICE
(	O
20x20	O
cm	O
)	O
.	O
Two	O
samples	O
were	O
taken	O
at	O
each	O
station	O
.	O
The	O
depths	O
of	O
the	O
E.	O
H.	O
are	O
ranged	O
from	O
3	O
to	O
11	O
meters	O
;	O
bottom	O
differs	O
between	O
coarse	B-DISTRIBUTION_DESCRIPTOR
,	O
medium	B-DISTRIBUTION_DESCRIPTOR
,	O
fine	B-DISTRIBUTION_DESCRIPTOR
sand	I-DISTRIBUTION_DESCRIPTOR
,	O
muddy	B-DISTRIBUTION_DESCRIPTOR
-	I-DISTRIBUTION_DESCRIPTOR
sand	I-DISTRIBUTION_DESCRIPTOR
mixed	I-DISTRIBUTION_DESCRIPTOR
with	I-DISTRIBUTION_DESCRIPTOR
stones	I-DISTRIBUTION_DESCRIPTOR
,	O
dead	B-DISTRIBUTION_DESCRIPTOR
shells	I-DISTRIBUTION_DESCRIPTOR
of	I-DISTRIBUTION_DESCRIPTOR
molluscs	I-DISTRIBUTION_DESCRIPTOR
and	O
broken	B-DISTRIBUTION_DESCRIPTOR
tube	I-DISTRIBUTION_DESCRIPTOR
worms	I-DISTRIBUTION_DESCRIPTOR
.	O

The	O
sediment	B-DISTRIBUTION_DESCRIPTOR
was	O
screened	O
through	O
0.5	O
mm	O
sieve	O
and	O
fixed	O
in	O
10	O
%	O
formalin	O
solution	O
,	O
and	O
then	O
the	O
organisms	O
were	O
washed	O
,	O
sorted	O
and	O
preserved	O
in	O
70	O
%	O
ethyl	O
alcohol	O
.	O
The	O
specimens	O
were	O
examined	O
using	O
stereo	O
and	O
compound	O
microscopes	O
.	O
Drawings	O
were	O
made	O
by	O
using	O
camera	O
lucida	O
and	O
photos	O
were	O
taken	O
by	O
scientific	O
digital	O
camera	O
attached	O
to	O
the	O
compound	O
microscope	O
.	O
For	O
taxonomic	O
identification	O
of	O
species	O
,	O
the	O
following	O
references	O
were	O
consulted	O
:	O
Fauvel	O
,	O
1923	O
and	O
1927	O
;	O
Hartman	O
,	O
1957	O
;	O
Day	O
,	O
1967	O
;	O
Fauchald	O
,	O
1977	O
and	O
Uebelacker	O
and	O
Johnson	O
,	O
1984	O
.	O

29	O
°	O
53	O
"	O

VIJ	O

250	O
m.	O

Figi	O
(	O
1	O
):	O
Eastern	O
Harbour	O
of	O
Alexandria	O
.	O
Position	O
of	O
sampling	O
sites	O

186	O

3	O
.	O
RESULTS	O

The	O
harvest	O
of	O
the	O
present	O
collection	O
yielded	O
six	O
polychaete	O
species	O
,	O
five	O
of	O
them	O
are	O
considered	O
as	O
new	O
records	O
to	O
the	O
Mediterranean	B-DISTRIBUTION_DESCRIPTOR
marine	I-DISTRIBUTION_DESCRIPTOR
waters	I-DISTRIBUTION_DESCRIPTOR
of	I-DISTRIBUTION_DESCRIPTOR
Egypt	I-DISTRIBUTION_DESCRIPTOR
Coasts	I-DISTRIBUTION_DESCRIPTOR
.	O
The	O
new	O
recorded	O
species	O
are	O
:	O
Scoloplos	O
(	O
.Leodamas	O
)	O
rubra	O
,	O
Scoloplos	O
(	O
Leodamas	O
)	O
dendrobranchus	O
,	O
Paradoneis	O
lyra	O
,	O
Ophiodromus	O
pallidus	O
and	O
Saccocirrus	O
papillocercus	O
.	O
The	O
sixth	O
one	O
Scolaricia	O
typica	O
was	O
previously	O
reported	O
by	O
Fauvel	O
(	O
1937	O
)	O
in	O
Egypt	O
at	O
Alexandria	B-DISTRIBUTION_DESCRIPTOR
region	I-DISTRIBUTION_DESCRIPTOR
.	O
They	O
are	O
belonging	O
to	O
four	O
families	O
:	O
Orbiniidae	O
,	O
Paraonidae	O
,	O
Hesionidae	O
and	O
Saccocirridae	O
.	O
The	O
Families	O
Paraonidae	O
and	O
Saccocirridae	O
and	O
the	O
genera	O
:	O
Scoloplos	O
,	O
Scolaricia	O
,	O
Saccocirrus	O
and	O
Paradoneis	O
are	O
recoded	O
for	O
the	O
first	O
time	O
in	O
the	O
Eygptian	B-DISTRIBUTION_DESCRIPTOR
waters	I-DISTRIBUTION_DESCRIPTOR
.	O
The	O
following	O
is	O
a	O
synopsis	O
of	O
the	O
species	O
recorded	O
including	O
notes	O
on	O
the	O
description	O
and	O
ecology	O
of	O
each	O
species	O
.	O

Family	O
Orbiniidae	O
Hartman	O
,	O
1942	O
Genus	O
Scoloplos	O
(	O
Leodamas	O
)	O
kinberg	O
,	O
1866	O

1-	O
Scoloplos	O
(	O
Leodamas	O
)	O
rubra	O
(	O
Webster	O
,	O
1879	O
)	O

(	O
Fig.2	O
a-	O
g	O
;	O
PL1	O
,	O
1	O
-	O
3	O
)	O

Scoloplos	O
rubra	O
Uebelacker	O
and	O
Johnson	O
,	O
1984	O
:	O
p.	O
1	O
-	O
29	O
,	O
figs	O
.	O
1	O
-	O
27,28	O
a	O
-	O
f	O

Scoloplos	O
(	O
Leodamas	O
)	O
rubra	O
Hartman	O
,	O
1957	O
:	O
p.	O
291	O
,	O
plate	O
32	O
,	O
figs	O
.	O
1	O
-	O
6	O
;	O
Leo'n-	O
Gonzalez	O
and	O
Rodriguez	O
,	O
1996	O
:	O
p.	O
137	O
.	O

Description	O
:	O
Two	O
complete	O
specimens	O
are	O
measured	O
up	O
to	O
18	O
mm	O
with	O
45	O
-	O
48	O
segments	O
.	O
Prostomum	O
acutely	O
pointed	O
,	O
and	O
longer	O
than	O
wide	O
,	O
eyes	O
absent	O
.	O
First	O
segment	O
achaetous	O
and	O
apodous	O
(	O
Fig	O
.	O
2	O
-	O
a	O
,	O
pi	O
.	O
1	O
-	O
1	O
)	O
.	O
Branchiae	O
first	O
present	O
from	O
the	O
sixth	O
and	O
continue	O
on	O
all	O
other	O
segments	O
.	O
They	O
are	O

simple	O
,	O
small	O
,	O
Ungulate	O
throughout	O
and	O
conspicuously	O
fimbriated	O
(	O
Fig	O
.	O
2	O
-	O
a	O
)	O

Thoracic	O
region	O
consisting	O
of	O
22	O
-	O
23	O
setigers	O
.	O
Thoracic	O
notopodia	O
as	O
small	O
conical	O
ridge	O
with	O
finely	O
crenulate	O
capillaries	O
(	O
Fig	O
.	O
2-	O
e	O
)	O
.	O
Thoracic	O
neuropodia	O
consisting	O
of	O
a	O
fleshy	O
postsetal	O
ridge	O
,	O
often	O
bearing	O
a	O
single	O
papilla	O
on	O
last	O
few	O
segments	O
(	O
Fig	O
.	O
2-	O
b	O
,	O
pi	O
.	O
1	O
-	O
2	O
)	O
.	O
They	O
have	O
crenulate	O
setae	O
beside	O
three	O
to	O
four	O
transverse	O
rows	O
of	O
uncini	O
,	O
most	O
of	O
which	O
are	O
distally	O
curved	O
and	O
have	O
transverse	O
rows	O
of	O
ridges	O
(	O
Fig	O
.	O
2	O
-	O
f	O
)	O
.	O
Transition	O
from	O
thorax	O
to	O
abdomen	O
is	O
at	O
segment	O
23	O
-	O
24	O
and	O
more	O
or	O
less	O
abrupt	O
.	O

Abdominal	O
parapodia	O
have	O
a	O
long	O
tapering	O
notopodial	O
postsetal	O
lobe	O
and	O
a	O
similar	O
,	O
though	O
smaller	O
,	O
neuropodial	O
unequal	O
postsetal	O
lobe	O
(	O
Fig	O
.	O
2	O
-	O
c	O
)	O
.	O
Abdominal	O
notopodia	O
have	O
crenulate	O
setae	O
beside	O
two	O
furcate	O
setae	O
(	O
Fig.2	O
-	O
d	O
)	O
,	O
neuropodia	O
with	O
lips	O
have	O
one	O
or	O
two	O
projecting	O
,	O
yellow	O
distally	O
hooked	O
acicula	O
(	O
Fig	O
.	O
2	O
-	O
g	O
,	O
pi	O
.	O
1	O
-	O
3	O
)	O
.	O
Body	O
ending	O
with	O
four	O
cirri	O
.	O

Remarks	O
:	O
The	O
described	O
specimens	O
are	O
closely	O
related	O
to	O
Hartman	O
's	O
specimens	O
(	O
1957	O
)	O
and	O
Taylor	O
's	O
(	O
1966	O
)	O
,	O
but	O
differ	O
in	O
the	O
number	O
of	O
thoracic	O
segments	O
24	O
-	O
25	O
and	O
23-	O
28	O
respectively	O
,	O
while	O
the	O
present	O
specimens	O
have	O
22	O
-	O
23	O
segments	O
.	O
This	O
may	O
be	O
due	O
to	O
the	O
length	B-BODY_SIZE
of	O
the	O
worm	O
.	O

Habitat	O
:	O
Scoloplos	O
(	O
Leodamas	O
)	O
rubra	O
was	O
collected	O
from	O
sandy-	B-DISTRIBUTION_DESCRIPTOR
mud	I-DISTRIBUTION_DESCRIPTOR
bottom	I-DISTRIBUTION_DESCRIPTOR
with	I-DISTRIBUTION_DESCRIPTOR
broken	I-DISTRIBUTION_DESCRIPTOR
shells	I-DISTRIBUTION_DESCRIPTOR
of	I-DISTRIBUTION_DESCRIPTOR
molluscs	I-DISTRIBUTION_DESCRIPTOR
(	O
site	O
VI	O
)	O
.	O

Distribution	O
:	O
Eastern	B-DISTRIBUTION_DESCRIPTOR
and	I-DISTRIBUTION_DESCRIPTOR
southern	I-DISTRIBUTION_DESCRIPTOR
shores	I-DISTRIBUTION_DESCRIPTOR
of	I-DISTRIBUTION_DESCRIPTOR
united	I-DISTRIBUTION_DESCRIPTOR
states	I-DISTRIBUTION_DESCRIPTOR
(	O
Hartman	O
,	O
1957	O
)	O
;	O
Mediterranean	B-DISTRIBUTION_DESCRIPTOR
Sea	I-DISTRIBUTION_DESCRIPTOR
(	O
Daniel	O
and	O
Simon	O
,	O
1976	O
)	O
;	O
Western	B-DISTRIBUTION_DESCRIPTOR
coast	I-DISTRIBUTION_DESCRIPTOR
of	I-DISTRIBUTION_DESCRIPTOR
Baja	I-DISTRIBUTION_DESCRIPTOR
California	I-DISTRIBUTION_DESCRIPTOR
peninsula	I-DISTRIBUTION_DESCRIPTOR
,	O
Mexico	B-DISTRIBUTION_DESCRIPTOR
(	O
Leo"n-	O
Conzalez	O
and	O
Rodriguez	O
,	O
1996	O
)	O
.	O

SOME	O
POLYCHAETE	O
SPECIES	O
FROM	O
THE	O
SOFT	B-DISTRIBUTION_DESCRIPTOR
BOTTOM	I-DISTRIBUTION_DESCRIPTOR
OF	I-DISTRIBUTION_DESCRIPTOR
THE	I-DISTRIBUTION_DESCRIPTOR
EASTERN	I-DISTRIBUTION_DESCRIPTOR
HARBOUR	I-DISTRIBUTION_DESCRIPTOR
OF	I-DISTRIBUTION_DESCRIPTOR
ALEXANDRIA	I-DISTRIBUTION_DESCRIPTOR
,	O

EGYPT	O
,	O
WITH	O
SPECIAL	O
REFERENCE	O
TO	O
ORBINIIDS	O
AND	O
PARAONIDS	O
HABITATS	B-DISTRIBUTION_DESCRIPTOR

a	O

0,01	O
mm	O

0.1	O
mm	O

0.01	O
mm	O

0,01	O
mm	O

c	O

Fig.(2	O
):	O
Scoloplos	O
(	O
Leodamas	O
)	O
rubra	O
:	O
a	O
,	O
anterior	O
end	O
;	O
b	O
,	O
anterior	O
parapodium	O
;	O
c	O
,	O
posterior	O
parapodium	O
;	O
d	O
,	O
furcate	O
seta	O
;	O
e	O
,	O
crenulate	O
capillaries	O
;	O
f	O
,	O
thoracic	O
neuropodial	O
uncini	O
;	O
g	O
,	O
acicula	O
.	O

Faiza	O
A.	O
Abd	O
-	O
Elnaby	O

2-	O
Scoloplos	O
(	O
Leodamas	O
)	O
dendrobranchus	O
Hartman	O
,	O
1957	O
(	O
Fig.3	O
a	O
-	O
g	O
;	O
Pl.l	O
,	O
4	O
)	O

Scoloplos	O
(	O
Scoloplos	O
)	O
cylindrifer	O
Ehlers	O
,	O
1904	O

Scoloplos	O
{	O
Leodamas	O
)	O
dendrobranchus	O
Hartman	O
,	O
1957	O
:	O
291	O
,	O
Figs	O
.	O
1	O
-	O
3	O
,	O
plate	O
33	O
.	O

Description	O
:	O
One	O
specimen	O
,	O
body	B-BODY_SIZE
long	I-BODY_SIZE
38	I-BODY_SIZE
mm	I-BODY_SIZE
,	O
with	O
about	O
210	O
segments	O
,	O
broad	O
,	O
greatly	O
depressed	O
thorax	O
.	O
Prostomium	O
acutely	O
pointed	O
and	O
narrow	O
cylindrical	O
abdomen	O
,	O
no	O
visible	O
eyes	O
.	O
First	O
segment	O
simple	O
,	O
smooth	O
ring	O
.	O
Thorax	O
with	O
18	O
segments	O
(	O
pi	O
.	O
1	O
-	O
4	O
)	O
.	O
Parapodia	O
of	O
the	O
first	O
12	O
segments	O
are	O
lateral	O
(	O
Figs	O
.	O
3-	O
a	O
,	O
b	O
,	O
c	O
)	O
,	O
thereafter	O
they	O
shift	O
upward	O
and	O
become	O
dorsal	O
in	O
abdomen	O
.	O
Branchiae	O
are	O
first	O
present	O
on	O
the	O
eighteenth	O
setigerous	O
segment	O
,	O
firstly	O
slender	O
,	O
digitate	O
simple	O
lobes	O
,	O
located	O
at	O
the	O
dorsal	O
base	O
of	O
the	O
notopodium	O
.	O
They	O
are	O
visibly	O
fimbriated	O
at	O
their	O
lateral	O
margins	O
.	O
In	O
the	O
posterior	O
part	O
of	O
the	O
body	O
the	O
branchiae	O
rapidly	O
divide	O
dichotomously	O
,	O
they	O
are	O
branched	O
into	O
6	O
terminal	O
filaments	O
;	O
together	O
they	O
form	O
a	O
dense	O
mass	O
over	O
the	O
dorsum	O
of	O
the	O
body	O
(	O
Fig	O
.	O
3	O
-	O
d	O
)	O
.	O

Thoracic	B-DISTRIBUTION_DESCRIPTOR
notopodium	I-DISTRIBUTION_DESCRIPTOR
long	I-DISTRIBUTION_DESCRIPTOR
,	O
triangular	O
;	O
in	O
middle	O
thoracic	O
segments	O
they	O
are	O
foliaceous	O
with	O
12	O
pointed	O
setae	O
,	O
neuropodia	O
have	O
short	B-DISTRIBUTION_DESCRIPTOR
postsetal	I-DISTRIBUTION_DESCRIPTOR
lobe	I-DISTRIBUTION_DESCRIPTOR
,	O
the	O
neuropodial	B-DISTRIBUTION_DESCRIPTOR
setae	I-DISTRIBUTION_DESCRIPTOR
are	I-DISTRIBUTION_DESCRIPTOR
shorter	I-DISTRIBUTION_DESCRIPTOR
,	O
in	O
addition	O
there	O
are	O
12	O
-	O
14	O
uncini	O
,	O
distally	O
blunt	O
,	O
slightly	O
curved	O
and	O
have	O
no	O
hood	O
,	O
at	O
their	O
outer	O
curved	O
region	O
(	O
Fig	O
,	O
3	O
-	O
e	O
)	O
.	O

Abdominal	O
parapodia	O
have	O
longer	O

postsetal	O
lobes	O
,	O
than	O
those	O
in	O
front	O
,	O
they	O
are	O
provided	O
with	O
long	O
pointed	O
setae	O
,	O
embedded	O
acicula	O
and	O
furcate	O
setae	O
are	O
present	O
posteriorly	O
(	O
Fig	O
.	O
3-	O
g	O
)	O
.	O
Neuropodia	O
have	O
seiender	O
facicles	O
of	O
long	O
pointed	O
setae	O
(	O
Fig	O
.	O
3-	O
f	O
)	O
,	O
supported	O
by	O
a	O
single	O
projecting	O
yellow	O
acicula	O
,	O
sharply	O
curved	O
near	O
its	O
distal	O
end	O
.	O

Remarks	O
:	O
The	O
present	O
specimen	O
agrees	O
with	O
the	O
specimens	O
described	O
by	O
Hartman	O
(	O
1957	O
)	O
,	O
who	O
reported	O
15	O
-	O
18	O
thoracic	O

segments	O
,	O
furcated	O
setae	O
are	O
absent	O
and	O
branchiae	O
with	O
2	O
-	O
6	O
terminal	O
filaments	O
.	O

Habitat	O
:	O
Scoloplos	O
{	O
Leodamas	O
)	O

dendrobranchus	O
was	O
found	O
in	O
sandy	B-DISTRIBUTION_DESCRIPTOR
-	I-DISTRIBUTION_DESCRIPTOR
mud	I-DISTRIBUTION_DESCRIPTOR
bottom	I-DISTRIBUTION_DESCRIPTOR
mixed	I-DISTRIBUTION_DESCRIPTOR
with	I-DISTRIBUTION_DESCRIPTOR
empty	I-DISTRIBUTION_DESCRIPTOR
shells	I-DISTRIBUTION_DESCRIPTOR
and	I-DISTRIBUTION_DESCRIPTOR
broken	I-DISTRIBUTION_DESCRIPTOR
tube	I-DISTRIBUTION_DESCRIPTOR
worms	I-DISTRIBUTION_DESCRIPTOR
(	O
site	O
III	O
)	O
.	O

Distribution	O
:	O
New	B-DISTRIBUTION_DESCRIPTOR
Zealand	I-DISTRIBUTION_DESCRIPTOR
,	O
Chatham	B-DISTRIBUTION_DESCRIPTOR
Islands	I-DISTRIBUTION_DESCRIPTOR
(	O
Day	O
,	O
1977	O
)	O
;	O
Australia	B-DISTRIBUTION_DESCRIPTOR
(	O
Hartman	O
,	O
1957	O
;	O
Hatchings	O
and	O
Murray	O
,	O
1984	O
)	O
.	O

Genus	O
Scolaricia	O
Eisig	O
,	O
1914	O

3-	O
Scolaricia	O
typica	O
Eisig	O
,	O
1914	O
(	O
Fig.3	O
h	O
-	O
k	O
;	O
PI	O
.	O
i;5	O
)	O

Scolaricia	O
typica	O
Fauvel	O
,	O
1927	O
:	O
19	O
-	O
20	O
,	O
Fig	O
.	O
6	O
,	O
a	O
-	O
i	O
;	O
1937	O
:	O
p.	O
5	O
;	O
Hartman	O
,	O
1957	O
:	O
259	O
.	O

Description	O
:	O
This	O
genus	O
differs	O
from	O
Scoloplos	O
in	O
that	O
abdominal	O
neuropodia	O
have	O
modified	O
setae	O
called	O
flails	O
(	O
Soies	O
en	O
fle'au	O
Fauvel	O
,	O
